id,regime
451_1992,dictatorship
451_1993,dictatorship
451_1994,dictatorship
451_1995,dictatorship
451_1996,dictatorship
451_1997,dictatorship
451_1998,no authority
451_1999,no authority
451_2000,democracy
451_2001,democracy
451_2002,democracy
451_2003,democracy
451_2004,democracy
451_2005,democracy
451_2006,democracy
451_2007,democracy
451_2008,democracy
452_1957,democracy
452_1958,democracy
452_1959,dictatorship
452_1960,dictatorship
452_1961,dictatorship
452_1962,dictatorship
452_1963,dictatorship
452_1964,dictatorship
452_1965,dictatorship
452_1966,dictatorship
452_1967,dictatorship
452_1968,dictatorship
452_1969,dictatorship
452_1970,democracy
452_1971,democracy
452_1972,democracy
452_1973,dictatorship
452_1974,dictatorship
452_1975,dictatorship
452_1976,dictatorship
452_1977,dictatorship
452_1978,dictatorship
452_1979,dictatorship
452_1980,democracy
452_1981,democracy
452_1982,dictatorship
452_1983,dictatorship
452_1984,dictatorship
452_1985,dictatorship
452_1986,dictatorship
452_1987,dictatorship
452_1988,dictatorship
452_1989,dictatorship
452_1990,dictatorship
452_1991,dictatorship
452_1992,dictatorship
452_1993,democracy
452_1994,democracy
452_1995,democracy
452_1996,democracy
452_1997,democracy
452_1998,democracy
452_1999,democracy
452_2000,democracy
452_2001,democracy
452_2002,democracy
452_2003,democracy
452_2004,democracy
452_2005,democracy
452_2006,democracy
452_2007,democracy
452_2008,democracy
461_1960,dictatorship
461_1961,dictatorship
461_1962,dictatorship
461_1963,dictatorship
461_1964,dictatorship
461_1965,dictatorship
461_1966,dictatorship
461_1967,dictatorship
461_1968,dictatorship
461_1969,dictatorship
461_1970,dictatorship
461_1971,dictatorship
461_1972,dictatorship
461_1973,dictatorship
461_1974,dictatorship
461_1975,dictatorship
461_1976,dictatorship
461_1977,dictatorship
461_1978,dictatorship
461_1979,dictatorship
461_1980,dictatorship
461_1981,dictatorship
461_1982,dictatorship
461_1983,dictatorship
461_1984,dictatorship
461_1985,dictatorship
461_1986,dictatorship
461_1987,dictatorship
461_1988,dictatorship
461_1989,dictatorship
461_1990,dictatorship
461_1991,dictatorship
461_1992,dictatorship
461_1993,dictatorship
461_1994,dictatorship
461_1995,dictatorship
461_1996,dictatorship
461_1997,dictatorship
461_1998,dictatorship
461_1999,dictatorship
461_2000,dictatorship
461_2001,dictatorship
461_2002,dictatorship
461_2003,dictatorship
461_2004,dictatorship
461_2005,dictatorship
461_2006,dictatorship
461_2007,dictatorship
461_2008,dictatorship
471_1960,dictatorship
471_1961,dictatorship
471_1962,dictatorship
471_1963,dictatorship
471_1964,dictatorship
471_1965,dictatorship
471_1966,dictatorship
471_1967,dictatorship
471_1968,dictatorship
471_1969,dictatorship
471_1970,dictatorship
471_1971,dictatorship
471_1972,dictatorship
471_1973,dictatorship
471_1974,dictatorship
471_1975,dictatorship
471_1976,dictatorship
471_1977,dictatorship
471_1978,dictatorship
471_1979,dictatorship
471_1980,dictatorship
471_1981,dictatorship
471_1982,dictatorship
471_1983,dictatorship
471_1984,dictatorship
471_1985,dictatorship
471_1986,dictatorship
471_1987,dictatorship
471_1988,dictatorship
471_1989,dictatorship
471_1990,dictatorship
471_1991,dictatorship
471_1992,dictatorship
471_1993,dictatorship
471_1994,dictatorship
471_1995,dictatorship
471_1996,dictatorship
471_1997,dictatorship
471_1998,dictatorship
471_1999,dictatorship
471_2000,dictatorship
471_2001,dictatorship
471_2002,dictatorship
471_2003,dictatorship
471_2004,dictatorship
471_2005,dictatorship
471_2006,dictatorship
471_2007,dictatorship
471_2008,dictatorship
475_1960,democracy
475_1961,democracy
475_1962,democracy
475_1963,democracy
475_1964,democracy
475_1965,democracy
475_1966,democracy
475_1967,dictatorship
475_1968,dictatorship
475_1969,dictatorship
475_1970,dictatorship
475_1971,dictatorship
475_1972,dictatorship
475_1973,dictatorship
475_1974,dictatorship
475_1975,dictatorship
475_1976,dictatorship
475_1977,dictatorship
475_1978,dictatorship
475_1979,dictatorship
475_1980,democracy
475_1981,democracy
475_1982,democracy
475_1983,democracy
475_1984,dictatorship
475_1985,dictatorship
475_1986,dictatorship
475_1987,dictatorship
475_1988,dictatorship
475_1989,dictatorship
475_1990,dictatorship
475_1991,dictatorship
475_1992,dictatorship
475_1993,dictatorship
475_1994,dictatorship
475_1995,dictatorship
475_1996,dictatorship
475_1997,dictatorship
475_1998,dictatorship
475_1999,dictatorship
481_1960,dictatorship
481_1961,dictatorship
481_1962,dictatorship
481_1963,dictatorship
481_1964,dictatorship
481_1965,dictatorship
481_1966,dictatorship
481_1967,dictatorship
481_1968,dictatorship
481_1969,dictatorship
481_1970,dictatorship
481_1971,dictatorship
481_1972,dictatorship
481_1973,dictatorship
481_1974,dictatorship
481_1975,dictatorship
481_1976,dictatorship
481_1977,dictatorship
481_1978,dictatorship
481_1979,dictatorship
481_1980,dictatorship
481_1981,dictatorship
481_1982,dictatorship
481_1983,dictatorship
481_1984,dictatorship
481_1985,dictatorship
481_1986,dictatorship
481_1987,dictatorship
481_1988,dictatorship
481_1989,dictatorship
481_1990,dictatorship
481_1991,dictatorship
481_1992,dictatorship
481_1993,dictatorship
481_1994,dictatorship
481_1995,dictatorship
481_1996,dictatorship
481_1997,dictatorship
481_1998,dictatorship
481_1999,dictatorship
481_2000,dictatorship
481_2001,dictatorship
481_2002,dictatorship
481_2003,dictatorship
481_2004,dictatorship
481_2005,dictatorship
481_2006,dictatorship
481_2007,dictatorship
481_2008,dictatorship
482_1960,dictatorship
482_1961,dictatorship
482_1962,dictatorship
482_1963,dictatorship
482_1964,dictatorship
482_1965,dictatorship
482_1966,dictatorship
482_1967,dictatorship
482_1968,dictatorship
482_1969,dictatorship
482_1970,dictatorship
482_1971,dictatorship
482_1972,dictatorship
482_1973,dictatorship
482_1974,dictatorship
482_1975,dictatorship
482_1976,dictatorship
482_1977,dictatorship
482_1978,dictatorship
482_1979,dictatorship
482_1980,dictatorship
482_1981,dictatorship
482_1982,dictatorship
482_1983,dictatorship
482_1984,dictatorship
482_1985,dictatorship
482_1986,dictatorship
482_1987,dictatorship
482_1988,dictatorship
482_1989,dictatorship
482_1990,dictatorship
482_1991,dictatorship
482_1992,dictatorship
482_1993,dictatorship
482_1994,democracy
482_1995,democracy
482_1996,democracy
482_1997,democracy
482_1998,democracy
482_1999,democracy
482_2000,democracy
482_2001,democracy
482_2002,democracy
482_2003,democracy
482_2004,dictatorship
482_2005,dictatorship
482_2006,dictatorship
482_2007,dictatorship
482_2008,dictatorship
483_1960,dictatorship
483_1961,dictatorship
483_1962,dictatorship
483_1963,dictatorship
483_1964,dictatorship
483_1965,dictatorship
483_1966,dictatorship
483_1967,dictatorship
483_1968,dictatorship
483_1969,dictatorship
483_1970,dictatorship
483_1971,dictatorship
483_1972,dictatorship
483_1973,dictatorship
483_1974,dictatorship
483_1975,dictatorship
483_1976,dictatorship
483_1977,dictatorship
483_1978,no authority
483_1979,no authority
483_1980,no authority
483_1981,no authority
483_1982,no authority
483_1983,no authority
483_1984,dictatorship
483_1985,dictatorship
483_1986,dictatorship
483_1987,dictatorship
483_1988,dictatorship
483_1989,dictatorship
483_1990,dictatorship
483_1991,dictatorship
483_1992,dictatorship
483_1993,dictatorship
483_1994,dictatorship
483_1995,dictatorship
483_1996,dictatorship
483_1997,dictatorship
483_1998,dictatorship
483_1999,dictatorship
483_2000,dictatorship
483_2001,dictatorship
483_2002,dictatorship
483_2003,dictatorship
483_2004,dictatorship
483_2005,dictatorship
483_2006,dictatorship
483_2007,dictatorship
483_2008,dictatorship
484_1960,democracy
484_1961,democracy
484_1962,democracy
484_1963,democracy
484_1964,dictatorship
484_1965,dictatorship
484_1966,dictatorship
484_1967,dictatorship
484_1968,dictatorship
484_1969,dictatorship
484_1970,dictatorship
484_1971,dictatorship
484_1972,dictatorship
484_1973,dictatorship
484_1974,dictatorship
484_1975,dictatorship
484_1976,dictatorship
484_1977,dictatorship
484_1978,dictatorship
484_1979,dictatorship
484_1980,dictatorship
484_1981,dictatorship
484_1982,dictatorship
484_1983,dictatorship
484_1984,dictatorship
484_1985,dictatorship
484_1986,dictatorship
484_1987,dictatorship
484_1988,dictatorship
484_1989,dictatorship
484_1990,dictatorship
484_1991,dictatorship
484_1992,dictatorship
484_1993,democracy
484_1994,democracy
484_1995,democracy
484_1996,democracy
484_1997,no authority
484_1998,no authority
484_1999,dictatorship
484_2000,dictatorship
484_2001,dictatorship
484_2002,dictatorship
484_2003,dictatorship
484_2004,dictatorship
484_2005,dictatorship
484_2006,dictatorship
484_2007,dictatorship
484_2008,dictatorship
490_1960,democracy
490_1961,democracy
490_1962,democracy
490_1963,democracy
490_1964,no authority
490_1965,no authority
490_1966,dictatorship
490_1967,dictatorship
490_1968,dictatorship
490_1969,dictatorship
490_1970,dictatorship
490_1971,dictatorship
490_1972,dictatorship
490_1973,dictatorship
490_1974,dictatorship
490_1975,dictatorship
490_1976,dictatorship
490_1977,dictatorship
490_1978,dictatorship
490_1979,dictatorship
490_1980,dictatorship
490_1981,dictatorship
490_1982,dictatorship
490_1983,dictatorship
490_1984,dictatorship
490_1985,dictatorship
490_1986,dictatorship
490_1987,dictatorship
490_1988,dictatorship
490_1989,dictatorship
490_1990,dictatorship
490_1991,dictatorship
490_1992,dictatorship
490_1993,dictatorship
490_1994,dictatorship
490_1995,dictatorship
490_1996,no authority
490_1997,no authority
490_1998,no authority
490_1999,no authority
490_2000,no authority
490_2001,dictatorship
490_2002,dictatorship
490_2003,dictatorship
490_2004,dictatorship
490_2005,dictatorship
490_2006,dictatorship
490_2007,democracy
490_2008,democracy
500_1961,democracy
500_1962,democracy
500_1963,democracy
500_1964,democracy
500_1965,democracy
500_1966,democracy
500_1967,dictatorship
500_1968,dictatorship
500_1969,dictatorship
500_1970,dictatorship
500_1971,dictatorship
500_1972,dictatorship
500_1973,dictatorship
500_1974,dictatorship
500_1975,dictatorship
500_1976,dictatorship
500_1977,dictatorship
500_1978,dictatorship
500_1979,dictatorship
500_1980,dictatorship
500_1981,no authority
500_1982,no authority
500_1983,no authority
500_1984,no authority
500_1985,no authority
500_1986,no authority
500_1987,no authority
500_1988,no authority
500_1989,no authority
500_1990,dictatorship
500_1991,dictatorship
500_1992,dictatorship
500_1993,dictatorship
500_1994,dictatorship
500_1995,dictatorship
500_1996,dictatorship
500_1997,dictatorship
500_1998,dictatorship
500_1999,dictatorship
500_2000,dictatorship
500_2001,dictatorship
500_2002,dictatorship
500_2003,dictatorship
500_2004,dictatorship
500_2005,dictatorship
500_2006,dictatorship
500_2007,dictatorship
500_2008,dictatorship
501_1963,dictatorship
501_1964,dictatorship
501_1965,dictatorship
501_1966,dictatorship
501_1967,dictatorship
501_1968,dictatorship
501_1969,dictatorship
501_1970,dictatorship
501_1971,dictatorship
501_1972,dictatorship
501_1973,dictatorship
501_1974,dictatorship
501_1975,dictatorship
501_1976,dictatorship
501_1977,dictatorship
501_1978,dictatorship
501_1979,dictatorship
501_1980,dictatorship
501_1981,dictatorship
501_1982,dictatorship
501_1983,dictatorship
501_1984,dictatorship
501_1985,dictatorship
501_1986,dictatorship
501_1987,dictatorship
501_1988,dictatorship
501_1989,dictatorship
501_1990,dictatorship
501_1991,dictatorship
501_1992,dictatorship
501_1993,dictatorship
501_1994,dictatorship
501_1995,dictatorship
501_1996,dictatorship
501_1997,dictatorship
501_1998,dictatorship
501_1999,dictatorship
501_2000,dictatorship
501_2001,dictatorship
501_2002,dictatorship
501_2003,democracy
501_2004,democracy
501_2005,democracy
501_2006,democracy
501_2007,democracy
501_2008,democracy
510_1961,dictatorship
510_1962,dictatorship
510_1963,dictatorship
510_1964,dictatorship
510_1965,dictatorship
510_1966,dictatorship
510_1967,dictatorship
510_1968,dictatorship
510_1969,dictatorship
510_1970,dictatorship
510_1971,dictatorship
510_1972,dictatorship
510_1973,dictatorship
510_1974,dictatorship
510_1975,dictatorship
510_1976,dictatorship
510_1977,dictatorship
510_1978,dictatorship
510_1979,dictatorship
510_1980,dictatorship
510_1981,dictatorship
510_1982,dictatorship
510_1983,dictatorship
510_1984,dictatorship
510_1985,dictatorship
510_1986,dictatorship
510_1987,dictatorship
510_1988,dictatorship
510_1989,dictatorship
510_1990,dictatorship
510_1991,dictatorship
510_1992,dictatorship
510_1993,dictatorship
510_1994,dictatorship
510_1995,dictatorship
510_1996,dictatorship
510_1997,dictatorship
510_1998,dictatorship
510_1999,dictatorship
510_2000,dictatorship
510_2001,dictatorship
510_2002,dictatorship
510_2003,dictatorship
510_2004,dictatorship
510_2005,dictatorship
510_2006,dictatorship
510_2007,dictatorship
510_2008,dictatorship
511_1963,democracy
511_1964,democracy
516_1962,dictatorship
516_1963,dictatorship
516_1964,dictatorship
516_1965,dictatorship
516_1966,dictatorship
516_1967,dictatorship
516_1968,dictatorship
516_1969,dictatorship
516_1970,dictatorship
516_1971,dictatorship
516_1972,dictatorship
516_1973,dictatorship
516_1974,dictatorship
516_1975,dictatorship
516_1976,dictatorship
516_1977,dictatorship
516_1978,dictatorship
516_1979,dictatorship
516_1980,dictatorship
516_1981,dictatorship
516_1982,dictatorship
516_1983,dictatorship
516_1984,dictatorship
516_1985,dictatorship
516_1986,dictatorship
516_1987,dictatorship
516_1988,dictatorship
516_1989,dictatorship
516_1990,dictatorship
516_1991,dictatorship
516_1992,dictatorship
516_1993,no authority
516_1994,no authority
516_1995,no authority
516_1996,dictatorship
516_1997,dictatorship
516_1998,dictatorship
516_1999,dictatorship
516_2000,no authority
516_2001,no authority
516_2002,no authority
516_2003,dictatorship
516_2004,dictatorship
516_2005,dictatorship
516_2006,democracy
516_2007,democracy
516_2008,democracy
517_1962,dictatorship
517_1963,dictatorship
517_1964,dictatorship
517_1965,dictatorship
517_1966,dictatorship
517_1967,dictatorship
517_1968,dictatorship
517_1969,dictatorship
517_1970,dictatorship
517_1971,dictatorship
517_1972,dictatorship
517_1973,dictatorship
517_1974,dictatorship
517_1975,dictatorship
517_1976,dictatorship
517_1977,dictatorship
517_1978,dictatorship
517_1979,dictatorship
517_1980,dictatorship
517_1981,dictatorship
517_1982,dictatorship
517_1983,dictatorship
517_1984,dictatorship
517_1985,dictatorship
517_1986,dictatorship
517_1987,dictatorship
517_1988,dictatorship
517_1989,dictatorship
517_1990,dictatorship
517_1991,dictatorship
517_1992,dictatorship
517_1993,dictatorship
517_1994,dictatorship
517_1995,dictatorship
517_1996,dictatorship
517_1997,dictatorship
517_1998,dictatorship
517_1999,dictatorship
517_2000,dictatorship
517_2001,dictatorship
517_2002,dictatorship
517_2003,dictatorship
517_2004,dictatorship
517_2005,dictatorship
517_2006,dictatorship
517_2007,dictatorship
517_2008,dictatorship
520_1960,democracy
520_1961,democracy
520_1962,democracy
520_1963,democracy
520_1964,democracy
520_1965,democracy
520_1966,democracy
520_1967,democracy
520_1968,democracy
520_1969,democracy
520_1970,dictatorship
520_1971,dictatorship
520_1972,dictatorship
520_1973,dictatorship
520_1974,dictatorship
520_1975,dictatorship
520_1976,dictatorship
520_1977,dictatorship
520_1978,dictatorship
520_1979,dictatorship
520_1980,dictatorship
520_1981,dictatorship
520_1982,dictatorship
520_1983,dictatorship
520_1984,dictatorship
520_1985,dictatorship
520_1986,dictatorship
520_1987,dictatorship
520_1988,dictatorship
520_1989,dictatorship
520_1990,no authority
520_1991,no authority
520_1992,no authority
520_1993,no authority
520_1994,no authority
520_1995,no authority
520_1996,no authority
520_1997,no authority
520_1998,no authority
520_1999,no authority
520_2000,no authority
520_2001,no authority
520_2002,no authority
520_2003,no authority
520_2004,no authority
520_2005,no authority
520_2006,no authority
520_2007,no authority
520_2008,no authority
522_1977,dictatorship
522_1978,dictatorship
522_1979,dictatorship
522_1980,dictatorship
522_1981,dictatorship
522_1982,dictatorship
522_1983,dictatorship
522_1984,dictatorship
522_1985,dictatorship
522_1986,dictatorship
522_1987,dictatorship
522_1988,dictatorship
522_1989,dictatorship
522_1990,dictatorship
522_1991,dictatorship
522_1992,dictatorship
522_1993,dictatorship
522_1994,dictatorship
522_1995,dictatorship
522_1996,dictatorship
522_1997,dictatorship
522_1998,dictatorship
522_1999,dictatorship
522_2000,dictatorship
522_2001,dictatorship
522_2002,dictatorship
522_2003,dictatorship
522_2004,dictatorship
522_2005,dictatorship
522_2006,dictatorship
522_2007,dictatorship
522_2008,dictatorship
530_1946,dictatorship
530_1947,dictatorship
530_1948,dictatorship
530_1949,dictatorship
530_1950,dictatorship
530_1951,dictatorship
530_1952,dictatorship
530_1953,dictatorship
530_1954,dictatorship
530_1955,dictatorship
530_1956,dictatorship
530_1957,dictatorship
530_1958,dictatorship
530_1959,dictatorship
530_1960,dictatorship
530_1961,dictatorship
530_1962,dictatorship
530_1963,dictatorship
530_1964,dictatorship
530_1965,dictatorship
530_1966,dictatorship
530_1967,dictatorship
530_1968,dictatorship
530_1969,dictatorship
530_1970,dictatorship
530_1971,dictatorship
530_1972,dictatorship
530_1973,dictatorship
530_1974,dictatorship
530_1975,dictatorship
530_1976,dictatorship
530_1977,dictatorship
530_1978,dictatorship
530_1979,dictatorship
530_1980,no authority
530_1981,no authority
530_1982,no authority
530_1983,no authority
530_1984,no authority
530_1985,no authority
530_1986,no authority
530_1987,no authority
530_1988,no authority
530_1989,no authority
530_1990,no authority
530_1991,no authority
530_1992,dictatorship
530_1993,dictatorship
530_1994,dictatorship
530_1995,dictatorship
530_1996,dictatorship
530_1997,dictatorship
530_1998,dictatorship
530_1999,dictatorship
530_2000,dictatorship
530_2001,dictatorship
530_2002,dictatorship
530_2003,dictatorship
530_2004,dictatorship
530_2005,dictatorship
530_2006,dictatorship
530_2007,dictatorship
530_2008,dictatorship
531_1993,dictatorship
531_1994,dictatorship
531_1995,dictatorship
531_1996,dictatorship
531_1997,dictatorship
531_1998,dictatorship
531_1999,dictatorship
531_2000,dictatorship
531_2001,dictatorship
531_2002,dictatorship
531_2003,dictatorship
531_2004,dictatorship
531_2005,dictatorship
531_2006,dictatorship
531_2007,dictatorship
531_2008,dictatorship
540_1975,no authority
540_1976,no authority
540_1977,no authority
540_1978,no authority
540_1979,no authority
540_1980,no authority
540_1981,no authority
540_1982,no authority
540_1983,no authority
540_1984,no authority
540_1985,no authority
540_1986,no authority
540_1987,no authority
540_1988,no authority
540_1989,no authority
540_1990,no authority
540_1991,no authority
540_1992,no authority
540_1993,no authority
540_1994,no authority
540_1995,no authority
540_1996,no authority
540_1997,no authority
540_1998,no authority
540_1999,no authority
540_2000,no authority
540_2001,no authority
540_2002,dictatorship
540_2003,dictatorship
540_2004,dictatorship
540_2005,dictatorship
540_2006,dictatorship
540_2007,dictatorship
540_2008,dictatorship
541_1975,dictatorship
541_1976,dictatorship
541_1977,dictatorship
541_1978,dictatorship
541_1979,dictatorship
541_1980,dictatorship
541_1981,no authority
541_1982,no authority
541_1983,no authority
541_1984,no authority
541_1985,no authority
541_1986,no authority
541_1987,no authority
541_1988,no authority
541_1989,no authority
541_1990,no authority
541_1991,no authority
541_1992,dictatorship
541_1993,dictatorship
541_1994,dictatorship
541_1995,dictatorship
541_1996,dictatorship
541_1997,dictatorship
541_1998,dictatorship
541_1999,dictatorship
541_2000,dictatorship
541_2001,dictatorship
541_2002,dictatorship
541_2003,dictatorship
541_2004,dictatorship
541_2005,dictatorship
541_2006,dictatorship
541_2007,dictatorship
541_2008,dictatorship
551_1964,dictatorship
551_1965,dictatorship
551_1966,dictatorship
551_1967,dictatorship
551_1968,dictatorship
551_1969,dictatorship
551_1970,dictatorship
551_1971,dictatorship
551_1972,dictatorship
551_1973,dictatorship
551_1974,dictatorship
551_1975,dictatorship
551_1976,dictatorship
551_1977,dictatorship
551_1978,dictatorship
551_1979,dictatorship
551_1980,dictatorship
551_1981,dictatorship
551_1982,dictatorship
551_1983,dictatorship
551_1984,dictatorship
551_1985,dictatorship
551_1986,dictatorship
551_1987,dictatorship
551_1988,dictatorship
551_1989,dictatorship
551_1990,dictatorship
551_1991,dictatorship
551_1992,democracy
551_1993,democracy
551_1994,democracy
551_1995,democracy
551_1996,democracy
551_1997,democracy
551_1998,democracy
551_1999,democracy
551_2000,democracy
551_2001,democracy
551_2002,democracy
551_2003,democracy
551_2004,democracy
551_2005,democracy
551_2006,democracy
551_2007,democracy
551_2008,democracy
552_1965,dictatorship
552_1966,dictatorship
552_1967,dictatorship
552_1968,dictatorship
552_1969,dictatorship
552_1970,dictatorship
552_1971,dictatorship
552_1972,dictatorship
552_1973,dictatorship
552_1974,dictatorship
552_1975,dictatorship
552_1976,no authority
552_1977,no authority
552_1978,no authority
552_1979,no authority
552_1980,dictatorship
552_1981,dictatorship
552_1982,dictatorship
552_1983,dictatorship
552_1984,dictatorship
552_1985,dictatorship
552_1986,dictatorship
552_1987,dictatorship
552_1988,dictatorship
552_1989,dictatorship
552_1990,dictatorship
552_1991,dictatorship
552_1992,dictatorship
552_1993,dictatorship
552_1994,dictatorship
552_1995,dictatorship
552_1996,dictatorship
552_1997,dictatorship
552_1998,dictatorship
552_1999,dictatorship
552_2000,dictatorship
552_2001,dictatorship
552_2002,dictatorship
552_2003,dictatorship
552_2004,dictatorship
552_2005,dictatorship
552_2006,dictatorship
552_2007,dictatorship
552_2008,dictatorship
553_1964,dictatorship
553_1965,dictatorship
553_1966,dictatorship
553_1967,dictatorship
553_1968,dictatorship
553_1969,dictatorship
553_1970,dictatorship
553_1971,dictatorship
553_1972,dictatorship
553_1973,dictatorship
553_1974,dictatorship
553_1975,dictatorship
553_1976,dictatorship
553_1977,dictatorship
553_1978,dictatorship
553_1979,dictatorship
553_1980,dictatorship
553_1981,dictatorship
553_1982,dictatorship
553_1983,dictatorship
553_1984,dictatorship
553_1985,dictatorship
553_1986,dictatorship
553_1987,dictatorship
553_1988,dictatorship
553_1989,dictatorship
553_1990,dictatorship
553_1991,dictatorship
553_1992,dictatorship
553_1993,dictatorship
553_1994,dictatorship
553_1995,democracy
553_1996,democracy
553_1997,democracy
553_1998,democracy
553_1999,democracy
553_2000,democracy
553_2001,democracy
553_2002,democracy
553_2003,democracy
553_2004,democracy
553_2005,democracy
553_2006,democracy
553_2007,democracy
553_2008,democracy
560_1946,dictatorship
560_1947,dictatorship
560_1948,dictatorship
560_1949,dictatorship
560_1950,dictatorship
560_1951,dictatorship
560_1952,dictatorship
560_1953,dictatorship
560_1954,dictatorship
560_1955,dictatorship
560_1956,dictatorship
560_1957,dictatorship
560_1958,dictatorship
560_1959,dictatorship
560_1960,dictatorship
560_1961,dictatorship
560_1962,dictatorship
560_1963,dictatorship
560_1964,dictatorship
560_1965,dictatorship
560_1966,dictatorship
560_1967,dictatorship
560_1968,dictatorship
560_1969,dictatorship
560_1970,dictatorship
560_1971,dictatorship
560_1972,dictatorship
560_1973,dictatorship
560_1974,dictatorship
560_1975,dictatorship
560_1976,dictatorship
560_1977,dictatorship
560_1978,dictatorship
560_1979,dictatorship
560_1980,dictatorship
560_1981,dictatorship
560_1982,dictatorship
560_1983,dictatorship
560_1984,dictatorship
560_1985,dictatorship
560_1986,dictatorship
560_1987,dictatorship
560_1988,dictatorship
560_1989,dictatorship
560_1990,dictatorship
560_1991,dictatorship
560_1992,dictatorship
560_1993,dictatorship
560_1994,dictatorship
560_1995,democracy
560_1996,democracy
560_1997,democracy
560_1998,democracy
560_1999,democracy
560_2000,democracy
560_2001,democracy
560_2002,democracy
560_2003,democracy
560_2004,democracy
560_2005,democracy
560_2006,democracy
560_2007,democracy
560_2008,democracy
565_1990,dictatorship
565_1991,dictatorship
565_1992,dictatorship
565_1993,dictatorship
565_1994,dictatorship
565_1995,dictatorship
565_1996,dictatorship
565_1997,dictatorship
565_1998,dictatorship
565_1999,dictatorship
565_2000,dictatorship
565_2001,dictatorship
565_2002,dictatorship
565_2003,dictatorship
565_2004,dictatorship
565_2005,dictatorship
565_2006,dictatorship
565_2007,dictatorship
565_2008,dictatorship
570_1966,democracy
570_1967,democracy
570_1968,democracy
570_1969,democracy
570_1970,democracy
570_1971,dictatorship
570_1972,dictatorship
570_1973,dictatorship
570_1974,dictatorship
570_1975,dictatorship
570_1976,dictatorship
570_1977,dictatorship
570_1978,dictatorship
570_1979,dictatorship
570_1980,dictatorship
570_1981,dictatorship
570_1982,dictatorship
570_1983,dictatorship
570_1984,dictatorship
570_1985,dictatorship
570_1986,dictatorship
570_1987,dictatorship
570_1988,dictatorship
570_1989,dictatorship
570_1990,dictatorship
570_1991,dictatorship
570_1992,dictatorship
570_1993,dictatorship
570_1994,democracy
570_1995,democracy
570_1996,democracy
570_1997,democracy
570_1998,democracy
570_1999,democracy
570_2000,democracy
570_2001,democracy
570_2002,democracy
570_2003,democracy
570_2004,democracy
570_2005,democracy
570_2006,democracy
570_2007,democracy
570_2008,democracy
571_1966,democracy
571_1967,democracy
571_1968,democracy
571_1969,democracy
571_1970,democracy
571_1971,democracy
571_1972,democracy
571_1973,democracy
571_1974,democracy
571_1975,democracy
571_1976,democracy
571_1977,democracy
571_1978,democracy
571_1979,democracy
571_1980,democracy
571_1981,democracy
571_1982,democracy
571_1983,democracy
571_1984,democracy
571_1985,democracy
571_1986,democracy
571_1987,democracy
571_1988,democracy
571_1989,democracy
571_1990,democracy
571_1991,democracy
571_1992,democracy
571_1993,democracy
571_1994,democracy
571_1995,democracy
571_1996,democracy
571_1997,democracy
571_1998,democracy
571_1999,democracy
571_2000,democracy
571_2001,democracy
571_2002,democracy
571_2003,democracy
571_2004,democracy
571_2005,democracy
571_2006,democracy
571_2007,democracy
571_2008,democracy
572_1968,dictatorship
572_1969,dictatorship
572_1970,dictatorship
572_1971,dictatorship
572_1972,dictatorship
572_1973,dictatorship
572_1974,dictatorship
572_1975,dictatorship
572_1976,dictatorship
572_1977,dictatorship
572_1978,dictatorship
572_1979,dictatorship
572_1980,dictatorship
572_1981,dictatorship
572_1982,dictatorship
572_1983,dictatorship
572_1984,dictatorship
572_1985,dictatorship
572_1986,dictatorship
572_1987,dictatorship
572_1988,dictatorship
572_1989,dictatorship
572_1990,dictatorship
572_1991,dictatorship
572_1992,dictatorship
572_1993,dictatorship
572_1994,dictatorship
572_1995,dictatorship
572_1996,dictatorship
572_1997,dictatorship
572_1998,dictatorship
572_1999,dictatorship
572_2000,dictatorship
572_2001,dictatorship
572_2002,dictatorship
572_2003,dictatorship
572_2004,dictatorship
572_2005,dictatorship
572_2006,dictatorship
572_2007,dictatorship
572_2008,dictatorship
580_1960,dictatorship
580_1961,dictatorship
580_1962,dictatorship
580_1963,dictatorship
580_1964,dictatorship
580_1965,dictatorship
580_1966,dictatorship
580_1967,dictatorship
580_1968,dictatorship
580_1969,dictatorship
580_1970,dictatorship
580_1971,dictatorship
580_1972,dictatorship
580_1973,dictatorship
580_1974,dictatorship
580_1975,dictatorship
580_1976,dictatorship
580_1977,dictatorship
580_1978,dictatorship
580_1979,dictatorship
580_1980,dictatorship
580_1981,dictatorship
580_1982,dictatorship
580_1983,dictatorship
580_1984,dictatorship
580_1985,dictatorship
580_1986,dictatorship
580_1987,dictatorship
580_1988,dictatorship
580_1989,dictatorship
580_1990,dictatorship
580_1991,dictatorship
580_1992,dictatorship
580_1993,dictatorship
580_1994,democracy
580_1995,democracy
580_1996,democracy
580_1997,democracy
580_1998,democracy
580_1999,democracy
580_2000,democracy
580_2001,democracy
580_2002,democracy
580_2003,democracy
580_2004,democracy
580_2005,democracy
580_2006,democracy
580_2007,democracy
580_2008,democracy
581_1975,dictatorship
581_1976,dictatorship
581_1977,dictatorship
581_1978,dictatorship
581_1979,dictatorship
581_1980,dictatorship
581_1981,dictatorship
581_1982,dictatorship
581_1983,dictatorship
581_1984,dictatorship
581_1985,dictatorship
581_1986,dictatorship
581_1987,dictatorship
581_1988,dictatorship
581_1989,dictatorship
581_1990,dictatorship
581_1991,dictatorship
581_1992,dictatorship
581_1993,dictatorship
581_1994,dictatorship
