region,city_capital,date,es_family,number_of_oik,all_votes,candidate_votes,candidate_percent,deputy,sex,DOB,exactly_age,age,party,education_wth_na,education_wtht_na,work_binary_status,personality_urls
Омская область,г. Омск,2012-03-04,Mixed,18,24135,2113,8.7549202403149,0,М,1954-01-01,58.172131147541,58,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422068021&vrn=455422068016&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=455422070124
Омская область,г. Омск,2012-03-04,Mixed,6,22316,1152,5.16221545079763,0,М,1964-06-26,47.6885245901639,48,ЛДПР,высшее,высшее,governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422068021&vrn=455422068016&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=455422070270
Омская область,г. Омск,2017-09-10,Mixed,16,9139,776,8.4910821752927,0,М,1961-09-21,55.9698630136986,56,ЛДПР,высшее,высшее,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023213516
Омская область,г. Омск,2017-09-10,Mixed,4,7899,2567,32.4977845296873,0,М,1980-06-30,37.1972602739726,37,ЕДРО,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020246113
Омская область,г. Омск,2017-09-10,Mixed,15,10713,6007,56.072061980771,1,Ж,1961-02-24,56.5424657534247,56,ЕДРО,высшее,высшее,governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023213350
Омская область,г. Омск,2017-09-10,Mixed,20,8974,1425,15.8792065968353,0,М,1978-12-10,38.7506849315068,39,КПРФ,школьное,absent_information,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554022210306
Омская область,г. Омск,2017-09-10,Mixed,15,10713,3587,33.4826845888173,0,М,1974-12-22,42.7178082191781,43,КПРФ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023213078
Омская область,г. Омск,2017-09-10,Mixed,1,8549,4100,47.9588255936367,1,М,1973-04-25,44.3780821917808,44,КПРФ,высшее,высшее,governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020245301
Омская область,г. Омск,2017-09-10,Mixed,14,9140,1008,11.0284463894967,0,Ж,1962-08-06,55.0958904109589,55,СПРАВЕДЛИВАЯ РОССИЯ,профессиональное,профессиональное,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023213379
Омская область,г. Омск,2017-09-10,Mixed,11,7749,2822,36.4176022712608,1,М,1971-11-02,45.8547945205479,46,ЕДРО,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554026270827
Омская область,г. Омск,2017-09-10,Mixed,11,7749,2424,31.2814556716996,0,М,1976-11-15,40.8191780821918,41,КПРФ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554026270733
Омская область,г. Омск,2017-09-10,Mixed,17,10404,963,9.2560553633218,0,М,1972-06-17,45.2328767123288,45,ЛДПР,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554022210924
Омская область,г. Омск,2017-09-10,Mixed,7,10686,5290,49.5040239565787,1,М,1975-08-18,42.0630136986301,42,ЕДРО,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554025238058
Омская область,г. Омск,2017-09-10,Mixed,10,10579,3354,31.7043198790056,0,М,1969-12-27,47.7041095890411,48,КПРФ,профессиональное,профессиональное,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554026270670
Омская область,г. Омск,2017-09-10,Mixed,4,7899,253,3.20293708064312,0,М,1993-11-19,23.8082191780822,24,КОММУНИСТЫ РОССИИ,школьное,absent_information,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020245149
Омская область,г. Омск,2017-09-10,Mixed,13,8254,2752,33.3414102253453,0,М,1951-01-29,66.613698630137,66,КПРФ,высшее,высшее,governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023213112
Омская область,г. Омск,2017-09-10,Mixed,7,10686,1455,13.6159460976979,0,Ж,1984-03-21,33.4739726027397,33,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554025238647
Омская область,г. Омск,2017-09-10,Mixed,7,10686,736,6.88751637656747,0,М,1990-12-26,26.7068493150685,27,ЛДПР,профессиональное,профессиональное,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554025238435
Омская область,г. Омск,2017-09-10,Mixed,18,9598,1167,12.1587830798083,0,М,1981-01-07,36.6739726027397,36,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554022210974
Омская область,г. Омск,2017-09-10,Mixed,10,10579,1422,13.4417241705265,0,М,1975-02-28,42.5315068493151,42,ЛДПР,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554026270971
Омская область,г. Омск,2017-09-10,Mixed,4,7899,3363,42.5750094948728,1,М,1987-12-30,29.6958904109589,30,КПРФ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020245135
Омская область,г. Омск,2017-09-10,Mixed,6,8793,1132,12.8738769475719,0,М,1979-06-30,38.1972602739726,38,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554025238083
Омская область,г. Омск,2017-09-10,Mixed,2,8662,3924,45.301316093281,1,М,1972-10-11,44.9150684931507,45,ЕДРО,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020246184
Омская область,г. Омск,2017-09-10,Mixed,17,10404,744,7.15109573241061,0,М,1959-01-08,58.6712328767123,58,СПРАВЕДЛИВАЯ РОССИЯ,профессиональное,высшее,governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554022210947
Омская область,г. Омск,2017-09-10,Mixed,3,9881,778,7.87369699423135,0,Ж,1951-10-17,65.8986301369863,66,КОММУНИСТЫ РОССИИ,высшее,высшее,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020245162
Омская область,г. Омск,2017-09-10,Mixed,13,8254,381,4.6159437848316,0,М,1961-01-15,56.6520547945205,56,КОММУНИСТЫ РОССИИ,высшее,высшее,governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023212983
Омская область,г. Омск,2017-09-10,Mixed,12,8466,642,7.58327427356485,0,Ж,1996-01-29,21.613698630137,21,ЛДПР,школьное,школьное,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554026271082
Омская область,г. Омск,2017-09-10,Mixed,20,8974,700,7.8003120124805,0,М,1955-06-14,62.241095890411,62,ЛДПР,профессиональное,школьное,absent_information,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554022210985
Омская область,г. Омск,2017-09-10,Mixed,3,9881,1007,10.1912761866208,0,М,1978-04-25,39.3780821917808,39,СПРАВЕДЛИВАЯ РОССИЯ,школьное,школьное,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020245750
Омская область,г. Омск,2017-09-10,Mixed,16,9139,1154,12.6272021008863,0,М,1987-10-27,29.8712328767123,30,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554023213561
Омская область,г. Омск,2017-09-10,Mixed,11,7749,751,9.69157310620725,0,М,1981-04-15,36.4054794520548,36,ЛДПР,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554026270995
Омская область,г. Омск,2017-09-10,Mixed,3,9881,4858,49.1650642647505,1,М,1971-05-24,46.2986301369863,46,ЕДРО,высшее,высшее,non-governmental,http://www.omsk.vybory.izbirkom.ru/region/region/omsk?action=show&root=1&tvd=455422081950&vrn=455422081945&region=55&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4554020245964
Оренбургская область,г. Оренбург,2010-10-10,Mixed,15,5651,2169,38.3825871527163,1,Ж,1960-09-12,50.0767123287671,50,ЕДРО,высшее,высшее,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486809
Оренбургская область,г. Оренбург,2010-10-10,Mixed,3,5851,1305,22.3038796786874,0,М,1972-04-18,38.4794520547945,38,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385809
Оренбургская область,г. Оренбург,2010-10-10,Mixed,9,6063,3753,61.9000494804552,1,М,1947-05-12,63.413698630137,63,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402584013
Оренбургская область,г. Оренбург,2010-10-10,Mixed,13,5597,624,11.1488297302126,0,М,1971-11-04,38.9315068493151,39,ЛДПР,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402682068
Оренбургская область,г. Оренбург,2010-10-10,Mixed,14,7214,483,6.69531466592736,0,М,1977-02-19,33.6383561643836,33,ЛДПР,школьное,школьное,absent_information,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486726
Оренбургская область,г. Оренбург,2010-10-10,Mixed,15,5651,1049,18.5630861794373,0,М,1974-12-22,35.8,36,КПРФ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486334
Оренбургская область,г. Оренбург,2010-10-10,Mixed,4,6176,59,0.955310880829015,0,Ж,1981-08-16,29.1506849315068,29,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385478
Оренбургская область,г. Оренбург,2010-10-10,Mixed,2,7078,1552,21.9270980502967,0,М,1950-03-04,60.6027397260274,60,КПРФ,высшее,высшее,absent_information,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385922
Оренбургская область,г. Оренбург,2010-10-10,Mixed,18,6029,2421,40.1559130867474,1,М,1953-03-11,57.5835616438356,57,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486734
Оренбургская область,г. Оренбург,2010-10-10,Mixed,8,6455,798,12.3625096824167,0,М,1976-01-15,34.7342465753425,34,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402583979
Оренбургская область,г. Оренбург,2010-10-10,Mixed,8,6455,729,11.2935708752905,0,Ж,1946-10-03,64.0191780821918,64,КПРФ,профессиональное,профессиональное,absent_information,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402583976
Оренбургская область,г. Оренбург,2010-10-10,Mixed,14,7214,1373,19.0324369281952,0,М,1973-06-19,37.3095890410959,37,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486318
Оренбургская область,г. Оренбург,2010-10-10,Mixed,1,5563,3187,57.2892324285457,1,М,1970-09-04,40.0986301369863,40,ЕДРО,высшее,высшее,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385915
Оренбургская область,г. Оренбург,2010-10-10,Mixed,7,5136,2206,42.9517133956386,1,М,1978-09-14,32.0712328767123,32,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402584083
Оренбургская область,г. Оренбург,2010-10-10,Mixed,12,4960,1156,23.3064516129032,0,М,1984-12-25,25.7917808219178,26,КПРФ,профессиональное,профессиональное,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402682017
Оренбургская область,г. Оренбург,2010-10-10,Mixed,11,5655,1234,21.8213969938108,0,М,1943-04-08,67.5068493150685,67,КПРФ,высшее,высшее,absent_information,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402682027
Оренбургская область,г. Оренбург,2010-10-10,Mixed,8,6455,143,2.21533694810225,0,Ж,1977-07-01,33.2767123287671,33,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402583907
Оренбургская область,г. Оренбург,2010-10-10,Mixed,4,6176,418,6.76813471502591,0,Ж,1983-04-19,27.4767123287671,27,ЛДПР,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385741
Оренбургская область,г. Оренбург,2010-10-10,Mixed,19,7898,3699,46.8346416814383,1,М,1973-10-11,36.9972602739726,37,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486802
Оренбургская область,г. Оренбург,2010-10-10,Mixed,17,6613,1080,16.3314683199758,0,М,1950-06-25,60.2931506849315,60,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486324
Оренбургская область,г. Оренбург,2010-10-10,Mixed,16,6653,2948,44.3108372162934,1,М,1960-05-22,50.386301369863,50,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486722
Оренбургская область,г. Оренбург,2010-10-10,Mixed,12,4960,454,9.15322580645161,0,М,1989-10-24,20.9616438356164,21,ЛДПР,школьное,школьное,absent_information,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402682023
Оренбургская область,г. Оренбург,2010-10-10,Mixed,13,5597,610,10.8986957298553,0,М,1968-07-15,42.2383561643836,42,ПАТРИОТЫ РОССИИ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402682122
Оренбургская область,г. Оренбург,2010-10-10,Mixed,10,6644,1884,28.3564118001204,0,М,1980-02-25,30.6219178082192,30,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402584040
Оренбургская область,г. Оренбург,2010-10-10,Mixed,5,6187,3569,57.6854695328915,1,М,1968-05-16,42.4027397260274,42,ЕДРО,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385665
Оренбургская область,г. Оренбург,2010-10-10,Mixed,5,6187,765,12.3646355261031,0,М,1976-05-09,34.4219178082192,34,ЛДПР,высшее,высшее,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385870
Оренбургская область,г. Оренбург,2010-10-10,Mixed,18,6029,883,14.6458782551003,0,М,1974-10-16,35.9835616438356,36,ЛДПР,высшее,высшее,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486732
Оренбургская область,г. Оренбург,2010-10-10,Mixed,1,5563,501,9.00593205105159,0,М,1976-05-23,34.3835616438356,34,ЛДПР,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=456402385907
Оренбургская область,г. Оренбург,2010-10-10,Mixed,15,5651,869,15.3778092373031,0,Ж,1984-04-18,26.4794520547945,26,САМОВЫДВИЖЕНИЕ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486209
Оренбургская область,г. Оренбург,2010-10-10,Mixed,19,7898,1399,17.7133451506711,0,М,1974-05-01,36.4438356164384,36,КПРФ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067860&vrn=456422067841&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=956902486681
Оренбургская область,г. Оренбург,2015-09-13,Mixed,11,3825,583,15.2418300653595,0,М,1943-04-08,72.431693989071,72,КПРФ,высшее,высшее,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564026132637
Оренбургская область,г. Оренбург,2015-09-13,Mixed,18,4606,497,10.790273556231,0,М,1978-12-03,36.7780821917808,37,СПРАВЕДЛИВАЯ РОССИЯ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564024163812
Оренбургская область,г. Оренбург,2015-09-13,Mixed,8,5441,273,5.01746002573056,0,М,1991-10-31,23.8684931506849,24,СПРАВЕДЛИВАЯ РОССИЯ,школьное,absent_information,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564025127596
Оренбургская область,г. Оренбург,2015-09-13,Mixed,15,3777,322,8.52528461742123,0,М,1985-11-05,29.8547945205479,30,ЛДПР,школьное,absent_information,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564024163872
Оренбургская область,г. Оренбург,2015-09-13,Mixed,20,4263,297,6.96692470091485,0,М,1963-10-08,51.9315068493151,52,СПРАВЕДЛИВАЯ РОССИЯ,профессиональное,высшее,absent_information,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564024163805
Оренбургская область,г. Оренбург,2015-09-13,Mixed,9,5467,374,6.841046277666,0,М,1985-10-10,29.9260273972603,30,ЛДПР,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564025127868
Оренбургская область,г. Оренбург,2015-09-13,Mixed,3,4511,781,17.3132343161162,0,Ж,1970-06-12,45.2540983606557,45,КПРФ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564023156707
Оренбургская область,г. Оренбург,2015-09-13,Mixed,7,4623,950,20.5494267791477,0,М,1963-02-18,52.5671232876712,52,САМОВЫДВИЖЕНИЕ,профессиональное,absent_information,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564025128073
Оренбургская область,г. Оренбург,2015-09-13,Mixed,20,4263,508,11.9164907342247,0,М,1976-06-30,39.2049180327869,39,КПРФ,школьное,absent_information,governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564024162441
Оренбургская область,г. Оренбург,2015-09-13,Mixed,8,5441,497,9.13435030325308,0,М,1959-05-10,56.344262295082,56,КПРФ,высшее,высшее,non-governmental,http://www.orenburg.vybory.izbirkom.ru/region/region/orenburg?action=show&root=1&tvd=456422067396&vrn=456422067389&region=56&global=&sub_region=0&prver=0&pronetvd=0&cuiknum=null&type=341&vibid=4564025127105
